0.0,1.2179543534543498
0.001,1.18914170581962
0.002,1.207784009063972
0.003,1.230004662287925
0.004,1.2104621021045228
0.005,1.2230411192458845
0.006,1.2326971212636326
0.007,1.2089615032346723
0.008,1.2376324949627557
0.009000000000000001,1.2511924153475515
0.01,1.2547310573126846
0.011,1.2419237498292328
0.012,1.232483120641017
0.013000000000000001,1.2423267766585981
0.014,1.2469913830056465
0.015,1.2324677078929742
0.016,1.2327964894973882
0.017,1.209956784050578
0.018000000000000002,1.2305542151052544
0.019,1.2130545922184104
0.02,1.2200489701998114
0.021,1.2209844216826866
0.022,1.2290933983177965
0.023,1.2317292303684118
0.024,1.2179999024392092
0.025,1.211866296302073
0.026000000000000002,1.2209109550620991
0.027,1.2346931701447454
0.028,1.1952772970565522
0.029,1.2196139371125017
0.03,1.219812260842303
0.031,1.205433085262402
0.032,1.2167571295610582
0.033,1.2002969964009993
0.034,1.2043535426304535
0.035,1.2216745151397719
0.036000000000000004,1.1908612779402032
0.037,1.1825134744948504
0.038,1.231957128585864
0.039,1.1976982826034526
0.04,1.2030019202537372
0.041,1.2110049496491693
0.042,1.213658699722029
0.043000000000000003,1.2313417165173
0.044,1.240423864128936
0.045,1.2105018260640008
0.046,1.2382406481381438
0.047,1.2444452708912204
0.048,1.2250397864865958
0.049,1.2504437963955077
0.05,1.229490957723154
0.051000000000000004,1.2396427905031928
0.052000000000000005,1.2488117121080262
0.053,1.260706898234711
0.054,1.2481058419478606
0.055,1.2704278401446347
0.056,1.2424798744805168
0.057,1.2599749462832057
0.058,1.2711591533737676
0.059000000000000004,1.2387561139280894
0.06,1.2461317208750342
0.061,1.257839266170748
0.062,1.2566203833441751
0.063,1.273690762444152
0.064,1.2655030905628648
0.065,1.244943564062417
0.066,1.3031869789698567
0.067,1.2855572992971547
0.068,1.258995006315303
0.069,1.2687469826491284
0.07,1.284387805579823
0.07100000000000001,1.2587496830632459
0.07200000000000001,1.2635097023400352
0.073,1.2450277938086447
0.074,1.254506715593562
0.075,1.2456225641026637
0.076,1.2481828577921612
0.077,1.2246738190074917
0.078,1.2615646761923645
0.079,1.2562196241570538
0.08,1.2436407853295428
0.081,1.2354993529210052
0.082,1.2155083190622094
0.083,1.2509014403728402
0.084,1.2694046083516526
0.085,1.2485736868419912
0.08600000000000001,1.230645858588094
0.08700000000000001,1.2497079956502593
0.088,1.2131863490424484
0.089,1.228075758311452
0.09,1.2412851427910274
0.091,1.2472761130315333
0.092,1.2568686285197042
0.093,1.2158680485556996
0.094,1.251889397467386
0.095,1.270442279746776
0.096,1.245631166298993
0.097,1.242742992181202
0.098,1.259366302146736
0.099,1.2550486205427158
0.1,1.2499298790406645
0.101,1.2905820483694945
0.10200000000000001,1.2697207495091998
0.10300000000000001,1.2951680587015053
0.10400000000000001,1.3061470554760843
0.105,1.2739644972822488
0.106,1.2818318836883884
0.107,1.2894997092742946
0.108,1.260573851127533
0.109,1.3106525061446679
0.11,1.2752378187260014
0.111,1.2936669880010665
0.112,1.2876016555867253
0.113,1.305212479151803
0.114,1.2666170599185336
0.115,1.2877809806035572
0.116,1.272709856946328
0.117,1.2792677316316596
0.11800000000000001,1.2985304143428091
0.11900000000000001,1.258374595041294
0.12,1.2627292031655226
0.121,1.290553662862552
0.122,1.2638637943919617
0.123,1.2820641094825378
0.124,1.2864296804437987
0.125,1.276470963950445
0.126,1.2969299418455766
0.127,1.2613173569319212
0.128,1.2398412605035933
0.129,1.2610206016802177
0.13,1.2779122329924901
0.131,1.2577661261735857
0.132,1.2675356782408105
0.133,1.2334232332771136
0.134,1.2241602191379637
0.135,1.2555910881254508
0.136,1.2227101675045817
0.137,1.2550780743507148
0.138,1.2406815043463821
0.139,1.2304331766260181
0.14,1.254584224010288
0.14100000000000001,1.277103639852481
0.14200000000000002,1.241868276753874
0.14300000000000002,1.263741042787171
0.14400000000000002,1.2590061724530235
0.145,1.2581318273385294
0.146,1.2934762759280334
0.147,1.2633189381613275
0.148,1.260875061291729
0.149,1.2972068216778503
0.15,1.2905927629532612
0.151,1.257901782392708
0.152,1.2867380365963277
0.153,1.2810601858058799
0.154,1.2606615935037102
0.155,1.2697394367030368
0.156,1.267120716010067
0.157,1.265172948300902
0.158,1.3007461579269024
0.159,1.2869970371916246
0.16,1.305775441662282
0.161,1.3039193443250316
0.162,1.3109097810438557
0.163,1.3197973800152671
0.164,1.2922918154477672
0.165,1.2837836013711932
0.166,1.3101854703813554
0.167,1.3151125084921325
0.168,1.3042445284861766
0.169,1.2738270986978846
0.17,1.2708785218499847
0.171,1.265332870232206
0.17200000000000001,1.2953312464557274
0.17300000000000001,1.2744046391850365
0.17400000000000002,1.2530510185863342
0.17500000000000002,1.2486484368640118
0.176,1.2754552376475654
0.177,1.2485975057140097
0.178,1.253972747881049
0.179,1.2243772928523275
0.18,1.2628851078194079
0.181,1.2574949598366814
0.182,1.2343222118967423
0.183,1.2517224316056463
0.184,1.2492266618104646
0.185,1.2569087247742579
0.186,1.2346455655673214
0.187,1.2288221983126908
0.188,1.2347413266724414
0.189,1.2530373718183223
0.19,1.228322605296324
0.191,1.2515780648998605
0.192,1.234368341105202
0.193,1.218005766742447
0.194,1.2307431994559759
0.195,1.2446432734872475
0.196,1.2602643744375148
0.197,1.260144252581969
0.198,1.2574661021239986
0.199,1.2412723032281299
0.2,1.2735536916485015
0.201,1.287432124176823
0.202,1.2366640738410979
0.203,1.2852394821515751
0.20400000000000001,1.291928692087193
0.20500000000000002,1.2777978430838348
0.20600000000000002,1.2768089419577162
0.20700000000000002,1.2666465850212307
0.20800000000000002,1.2701286809584076
0.209,1.2801046887021204
0.21,1.2766558722870935
0.211,1.2503159118928207
0.212,1.2916516944500163
0.213,1.2786337831652979
0.214,1.2581570914954907
0.215,1.2833198480688228
0.216,1.2625184355401577
0.217,1.2876016120823042
0.218,1.2929827838955732
0.219,1.271102910824792
0.22,1.2697356766854684
0.221,1.293893885780655
0.222,1.2375094409088487
0.223,1.2701379941366828
0.224,1.2614822315659007
0.225,1.225957086887703
0.226,1.2497302156316883
0.227,1.2507623131329764
0.228,1.217675960683178
0.229,1.2505945633595212
0.23,1.220936117636818
0.231,1.227421243330357
0.232,1.2215845145921116
0.233,1.2455396547869202
0.234,1.2116232590940843
0.23500000000000001,1.2457393538797488
0.23600000000000002,1.2247844092754738
0.23700000000000002,1.235123619864989
0.23800000000000002,1.216573980263177
0.23900000000000002,1.209848569870386
0.24,1.2203216507078263
0.241,1.2585604846791358
0.242,1.2185911839268186
0.243,1.2170089305129617
0.244,1.2426132546815372
0.245,1.2335195986195864
0.246,1.2236391262811621
0.247,1.262631155588887
0.248,1.2185434826974022
0.249,1.2352480860449964
0.25,1.225709970727419
0.251,1.2233494483618936
0.252,1.241258874375682
0.253,1.2380754900122435
0.254,1.2318919977320113
0.255,1.2762672605499452
0.256,1.233094556762063
0.257,1.245858714551871
0.258,1.2540080102229663
0.259,1.256630408987768
0.26,1.2655063003193123
0.261,1.2979341234116073
0.262,1.2597058916731274
0.263,1.2949274531893253
0.264,1.2778082849535772
0.265,1.2430459744347175
0.266,1.2953765068754484
0.267,1.2866655567320142
0.268,1.2485021158037313
0.269,1.2422878702546276
0.27,1.2743244952854837
0.271,1.2191272821829868
0.272,1.2471801129878544
0.273,1.2219392671085534
0.274,1.2163212187077344
0.275,1.2660384567542644
0.276,1.247779816646538
0.277,1.202362018156171
0.278,1.2453941044480552
0.279,1.1982776090478555
0.28,1.2420356054357329
0.281,1.216736714922797
0.28200000000000003,1.230967947485018
0.28300000000000003,1.210461251264726
0.28400000000000003,1.2305279495694539
0.28500000000000003,1.1884805079382221
0.28600000000000003,1.2458433956754202
0.28700000000000003,1.2393459844573362
0.28800000000000003,1.1972124624516267
0.289,1.2434882374006953
0.29,1.2367911992414984
0.291,1.226317108386997
0.292,1.240720959988459
0.293,1.229847975184272
0.294,1.2191153290467494
0.295,1.2156941635975411
0.296,1.22049020872326
0.297,1.211938025628275
0.298,1.2235381790695863
0.299,1.215895391315605
0.3,1.229852851662235
0.301,1.2507632080630366
0.302,1.2464240358907195
0.303,1.272640318023951
0.304,1.2657504505635073
0.305,1.2356150044422733
0.306,1.2398561113821978
0.307,1.254382628657346
0.308,1.2302479412240321
0.309,1.2641013811598114
0.31,1.2742903234285596
0.311,1.2421569794183083
0.312,1.2831028817317385
0.313,1.2567756397696401
0.314,1.2431725379141414
0.315,1.252592833996442
0.316,1.2403833168235625
0.317,1.2381645108760493
0.318,1.2628368979349458
0.319,1.2459918273278068
0.32,1.2359123972643775
0.321,1.231232273081534
0.322,1.2568417230635978
0.323,1.2311251984814688
0.324,1.2672054700693645
0.325,1.2150864171507372
0.326,1.2558324115191541
0.327,1.2242318824700649
0.328,1.230374500651667
0.329,1.247748307643975
0.33,1.2300415188214706
0.331,1.1919224159346073
0.332,1.2376173940538788
0.333,1.2215696636480815
0.334,1.1854921755750047
0.335,1.1921062857339602
0.336,1.1829096892748114
0.337,1.192092650401886
0.338,1.219963215861763
0.339,1.220986257483158
0.34,1.2111562689730462
0.341,1.2081659351677008
0.342,1.1885732724755709
0.343,1.234847072938825
0.34400000000000003,1.2064808947307768
0.34500000000000003,1.2050225933921352
0.34600000000000003,1.2135576045986394
0.34700000000000003,1.2338491129087157
0.34800000000000003,1.1988130278034288
0.34900000000000003,1.2234361976563637
0.35000000000000003,1.2412740311637982
0.35100000000000003,1.2408201494329538
0.352,1.257219615620215
0.353,1.2250396293942416
0.354,1.2566389087447567
0.355,1.25930603912104
0.356,1.2365354457840194
0.357,1.2293586057943546
0.358,1.281000338140531
0.359,1.2677758446634813
0.36,1.2369316788327331
0.361,1.2517427533623828
0.362,1.2363685599423477
0.363,1.2404128458653496
0.364,1.2770326358792417
0.365,1.2298753314907895
0.366,1.2419735033105503
0.367,1.2445791425164687
0.368,1.2381380870989098
0.369,1.2397378330360258
0.37,1.2586049113101339
0.371,1.243686067919036
0.372,1.2294125152130326
0.373,1.2268427758626086
0.374,1.239037158689558
0.375,1.2335267349091927
0.376,1.2380869516652102
0.377,1.1955612752107392
0.378,1.2403376728557733
0.379,1.1997420716106817
0.38,1.2309400985215162
0.381,1.2367334939008077
0.382,1.2028838912735138
0.383,1.2021952085150462
0.384,1.225936869808034
0.385,1.2010756044871647
0.386,1.2395260077265888
0.387,1.22273014825444
